,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
631,0.6503392696380615,0.05037312640707187,0.024994564056396485,0.007649827779502062,9,8,5,25,500,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 5, 'min_samples_split': 25, 'n_estimators': 500}",0.41731877472955603,0.37966294907902065,0.38022645048248416,0.49448377027685486,0.286898996064755,0.3917181881265342,0.0670531233518166,53
632,1.2787946224212647,0.04424724710593338,0.03749561309814453,0.01249873649193184,9,8,5,25,1000,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 5, 'min_samples_split': 25, 'n_estimators': 1000}",0.41700517762619804,0.381934900429181,0.38268252342602305,0.49297161511230003,0.2878146504465533,0.39248177340805107,0.06612423776357901,23
633,0.1060483455657959,0.01070526826269818,0.006442642211914063,0.007490457708081542,9,8,5,50,100,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 100}",0.4117814095052843,0.37117867769613233,0.38179675469234076,0.49299133353965596,0.28363296899151147,0.3882762288849849,0.06753113110622865,136
634,0.5815140724182128,0.03904489465399344,0.018747663497924803,0.006249382124605431,9,8,5,50,500,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 500}",0.41033939605235603,0.3718779970214786,0.3827288534400839,0.4998517889217885,0.28796323652987077,0.3905522543931156,0.06822368987415824,94
635,1.1469617366790772,0.05281101972062503,0.03755521774291992,0.007699039635610753,9,8,5,50,1000,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 1000}",0.40977170179790734,0.3726082058281438,0.38464586029874326,0.49932343110790967,0.28818765903193067,0.3909073716129269,0.06787534199519987,81
636,0.131241512298584,0.02119844530224362,0.009382200241088868,0.007660562512105235,9,8,10,5,100,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.41570728741181273,0.3813199844696413,0.3755498652413538,0.49297724942762566,0.28107706489031825,0.38932629028815036,0.06842698876749147,119
637,0.6563567161560059,0.04743451333597002,0.018757963180541994,0.006243434494871206,9,8,10,5,500,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 500}",0.41731315178985695,0.38153404645253375,0.3772784865006652,0.4911683576013173,0.2847046113821421,0.39039973074530304,0.06678454021173973,98
638,1.256473445892334,0.06305247040941395,0.04374232292175293,0.015306333283950382,9,8,10,5,1000,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 1000}",0.4174639551867737,0.3831984279025492,0.3790640924577384,0.49178740002474475,0.2877557720433237,0.391853929523026,0.065905228885337,46
639,0.14381442070007325,0.03340429625777844,0.00625152587890625,0.007656524282319603,9,8,10,10,100,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.41570728741181273,0.3813199844696413,0.3755498652413538,0.49297724942762566,0.28107706489031825,0.38932629028815036,0.06842698876749147,119
640,0.6031569480895996,0.0363993578305085,0.021882915496826173,0.0076708121962839595,9,8,10,10,500,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 500}",0.41731315178985695,0.38153404645253375,0.3772784865006652,0.4911683576013173,0.2847046113821421,0.39039973074530304,0.06678454021173973,98
641,1.2378735542297363,0.055587329433157584,0.037503385543823244,0.007665432853255294,9,8,10,10,1000,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 1000}",0.4174639551867737,0.3831984279025492,0.3790640924577384,0.49178740002474475,0.2877557720433237,0.391853929523026,0.065905228885337,46
642,0.12819056510925292,0.018142208961920054,0.009393978118896484,0.007670173131729875,9,8,10,25,100,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 25, 'n_estimators': 100}",0.4126245502263418,0.37851400720659645,0.3706689703126562,0.4966555171616919,0.2928887962545962,0.39027036823237643,0.06606528097445925,100
643,0.5783181667327881,0.0358946558359088,0.024988937377929687,0.00764895339862134,9,8,10,25,500,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 25, 'n_estimators': 500}",0.4133812979724536,0.37907523003453025,0.3799829267442496,0.49489508090514545,0.28908008439595156,0.39128292401046605,0.06625097032320097,66
644,1.2129568099975585,0.0856964694598994,0.04379606246948242,0.00627905193184959,9,8,10,25,1000,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 25, 'n_estimators': 1000}",0.41584596270580176,0.37866999580083005,0.3805504877629581,0.49364533847861225,0.2924809281641345,0.3922385425824673,0.06498145313928906,33
645,0.10005655288696289,0.007620665203388519,0.009375667572021485,0.0076552067424723435,9,8,10,50,100,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 100}",0.4073176680982866,0.37132594087466086,0.3801001658001052,0.491705911577506,0.294088541707789,0.3889076456116695,0.0636926415228101,128
646,0.5877256393432617,0.06736628890149633,0.024997425079345704,0.007648854525948127,9,8,10,50,500,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 500}",0.409301101865321,0.36926366309480607,0.3800807605452461,0.49724805733508837,0.29089066662329943,0.38935684989275215,0.06666881889915864,117
647,1.122262716293335,0.07912692794813525,0.040624141693115234,0.012495518779736398,9,8,10,50,1000,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 1000}",0.4095277658956551,0.3708057518356538,0.38168082727256736,0.49628560748958184,0.2912524908022487,0.38991048865914135,0.06613111568562502,106
648,0.1062389850616455,0.01169266721716962,0.0,0.0,9,8,25,5,100,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 5, 'n_estimators': 100}",0.40205164173317265,0.3697013777456265,0.37290613539627204,0.48302049618957177,0.29718975492750277,0.3849738811984292,0.05998286637318142,267
649,0.5315156936645508,0.053227583589547635,0.018744564056396483,0.006251778402479079,9,8,25,5,500,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 5, 'n_estimators': 500}",0.3994601746532208,0.36668381428318897,0.3771868983861474,0.4900621721976043,0.2959244776200992,0.3858635074280522,0.06256900887145729,210
650,1.0060355186462402,0.05169852405061166,0.041207408905029295,0.009016083519157623,9,8,25,5,1000,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 5, 'n_estimators': 1000}",0.40035462875548056,0.3683939752698352,0.3772593059135253,0.4897215620183336,0.2954962037571188,0.3862451351428587,0.06251596006193112,174
651,0.11885433197021485,0.015978184541080697,0.00625,0.007654655452138227,9,8,25,10,100,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 10, 'n_estimators': 100}",0.40205164173317265,0.3697013777456265,0.37290613539627204,0.48302049618957177,0.29718975492750277,0.3849738811984292,0.05998286637318142,267
652,0.5251577377319336,0.02732474822196794,0.018744802474975585,0.006246640919470978,9,8,25,10,500,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 10, 'n_estimators': 500}",0.3994601746532208,0.36668381428318897,0.3771868983861474,0.4900621721976043,0.2959244776200992,0.3858635074280522,0.06256900887145729,210
653,1.0349676132202148,0.041443403901588426,0.03750524520874023,0.01249548607126937,9,8,25,10,1000,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 10, 'n_estimators': 1000}",0.40035462875548056,0.3683939752698352,0.3772593059135253,0.4897215620183336,0.2954962037571188,0.3862451351428587,0.06251596006193112,174
654,0.10314064025878907,0.007679554943154012,0.0062485218048095705,0.007652845079156923,9,8,25,25,100,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 25, 'n_estimators': 100}",0.40205164173317265,0.3697013777456265,0.37290613539627204,0.48302049618957177,0.29718975492750277,0.3849738811984292,0.05998286637318142,267
655,0.540700626373291,0.05811999803567805,0.018746566772460938,0.0062482610952653405,9,8,25,25,500,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 25, 'n_estimators': 500}",0.3994601746532208,0.36668381428318897,0.3771868983861474,0.4900621721976043,0.2959244776200992,0.3858635074280522,0.06256900887145729,210
656,1.056611919403076,0.023353369101100793,0.03749856948852539,0.012502146189599689,9,8,25,25,1000,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 25, 'n_estimators': 1000}",0.40035462875548056,0.3683939752698352,0.3772593059135253,0.4897215620183336,0.2954962037571188,0.3862451351428587,0.06251596006193112,174
657,0.11879801750183105,0.015956928181765206,0.009379816055297852,0.007658593249601153,9,8,25,50,100,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 50, 'n_estimators': 100}",0.40205164173317265,0.3697013777456265,0.37290613539627204,0.48302049618957177,0.29718975492750277,0.3849738811984292,0.05998286637318142,267
658,0.5783123970031738,0.046331027279027326,0.018746709823608397,0.006250810824141206,9,8,25,50,500,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 50, 'n_estimators': 500}",0.3994601746532208,0.36668381428318897,0.3771868983861474,0.4900621721976043,0.2959244776200992,0.3858635074280522,0.06256900887145729,210
659,1.0472251415252685,0.04954387805200809,0.034371376037597656,0.006250027809739525,9,8,25,50,1000,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 50, 'n_estimators': 1000}",0.40035462875548056,0.3683939752698352,0.3772593059135253,0.4897215620183336,0.2954962037571188,0.3862451351428587,0.06251596006193112,174
660,0.09999313354492187,0.015947744940342977,0.006246376037597656,0.007650236329646287,9,8,50,5,100,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 5, 'n_estimators': 100}",0.38186598659626203,0.3414255179715451,0.3590973423399134,0.4649172808089751,0.2805934508218667,0.3655799157077125,0.059968835425589805,629
661,0.49731078147888186,0.04243471050816102,0.018747615814208984,0.0062492870555528116,9,8,50,5,500,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 5, 'n_estimators': 500}",0.38480927770737017,0.3450673090863301,0.3611919224379865,0.4663892039376223,0.28181320398402454,0.3678541834306667,0.05993880712242234,551
662,0.9406434535980225,0.023019339202203087,0.03749856948852539,0.0076522230692594615,9,8,50,5,1000,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 5, 'n_estimators': 1000}",0.38470119643599743,0.34690253722254816,0.36163712699594464,0.46382181508059483,0.2815997022214265,0.3677324755913023,0.05901015659346299,575
663,0.09998703002929688,0.015932665046259984,0.003124427795410156,0.006248855590820312,9,8,50,10,100,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 10, 'n_estimators': 100}",0.38186598659626203,0.3414255179715451,0.3590973423399134,0.4649172808089751,0.2805934508218667,0.3655799157077125,0.059968835425589805,629
664,0.4718813896179199,0.024877672534481535,0.0187469482421875,0.006252602474207268,9,8,50,10,500,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 10, 'n_estimators': 500}",0.38480927770737017,0.3450673090863301,0.3611919224379865,0.4663892039376223,0.28181320398402454,0.3678541834306667,0.05993880712242234,551
665,0.9470912456512451,0.029095117355587657,0.037503814697265624,0.007661568877882836,9,8,50,10,1000,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 10, 'n_estimators': 1000}",0.38470119643599743,0.34690253722254816,0.36163712699594464,0.46382181508059483,0.2815997022214265,0.3677324755913023,0.05901015659346299,575
666,0.0875617504119873,0.012618809263350102,0.006251335144042969,0.007656291442518859,9,8,50,25,100,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 25, 'n_estimators': 100}",0.38186598659626203,0.3414255179715451,0.3590973423399134,0.4649172808089751,0.2805934508218667,0.3655799157077125,0.059968835425589805,629
667,0.5532958030700683,0.029173027368828135,0.01875014305114746,0.006251599136397123,9,8,50,25,500,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 25, 'n_estimators': 500}",0.38480927770737017,0.3450673090863301,0.3611919224379865,0.4663892039376223,0.28181320398402454,0.3678541834306667,0.05993880712242234,551
668,0.959583330154419,0.05278116442348501,0.037491989135742185,0.0076493230621800246,9,8,50,25,1000,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 25, 'n_estimators': 1000}",0.38470119643599743,0.34690253722254816,0.36163712699594464,0.46382181508059483,0.2815997022214265,0.3677324755913023,0.05901015659346299,575
669,0.09999432563781738,0.015936849083608363,0.00624690055847168,0.007650859876149182,9,8,50,50,100,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 50, 'n_estimators': 100}",0.38186598659626203,0.3414255179715451,0.3590973423399134,0.4649172808089751,0.2805934508218667,0.3655799157077125,0.059968835425589805,629
670,0.47821502685546874,0.03496268042115999,0.01562342643737793,6.412706366321707e-06,9,8,50,50,500,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 50, 'n_estimators': 500}",0.38480927770737017,0.3450673090863301,0.3611919224379865,0.4663892039376223,0.28181320398402454,0.3678541834306667,0.05993880712242234,551
671,0.9254801750183106,0.018546969717282764,0.031250715255737305,3.6471029617257965e-06,9,8,50,50,1000,"{'max_depth': 9, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 50, 'n_estimators': 1000}",0.38470119643599743,0.34690253722254816,0.36163712699594464,0.46382181508059483,0.2815997022214265,0.3677324755913023,0.05901015659346299,575
672,0.19059967994689941,0.025117354421031312,0.0031252384185791017,0.006250476837158203,9,13,5,5,100,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.40387240037866234,0.3933072875020116,0.3640539044293587,0.48903117218253267,0.25597717607563697,0.3812483881136405,0.07518366626030899,428
673,0.9077001571655273,0.03858368274932292,0.02681884765625,0.006142909493915338,9,13,5,5,500,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.4076903665592503,0.3821324187268872,0.3713662085519155,0.4872458188768227,0.26584718962712084,0.3828564004683993,0.07118648836540381,361
674,1.765630340576172,0.03610562598280622,0.03805818557739258,0.012360813812552112,9,13,5,5,1000,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 1000}",0.4099733484572865,0.3837120225997501,0.3705570006996082,0.48631706521809726,0.2642597655960631,0.382963840514161,0.07163316191375425,357
675,0.2032688617706299,0.02205631296651246,0.009382200241088868,0.007660567218037092,9,13,5,10,100,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.40387240037866234,0.3933072875020116,0.3640539044293587,0.48903117218253267,0.25597717607563697,0.3812483881136405,0.07518366626030899,428
676,0.9321045398712158,0.01613094182196606,0.018256521224975585,0.00656853762920527,9,13,5,10,500,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.4076903665592503,0.3821324187268872,0.3713662085519155,0.4872458188768227,0.26584718962712084,0.3828564004683993,0.07118648836540381,361
677,1.772637414932251,0.06948934352997393,0.037499618530273435,0.007651366482821012,9,13,5,10,1000,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1000}",0.4099733484572865,0.3837120225997501,0.3705570006996082,0.48631706521809726,0.2642597655960631,0.382963840514161,0.07163316191375425,357
678,0.16274800300598144,0.012647799709838006,0.0062503814697265625,0.007655123243331801,9,13,5,25,100,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 25, 'n_estimators': 100}",0.4031853363586757,0.37776602585267216,0.3722200010790635,0.4950522447080189,0.2622317371618107,0.3820910690320482,0.07441451302207168,399
679,0.8220281600952148,0.05809036169757677,0.025053787231445312,0.012531629644789499,9,13,5,25,500,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 25, 'n_estimators': 500}",0.4047333680039428,0.37654206700411896,0.3755120242118395,0.4979765877302469,0.2687050639060239,0.38469382217123443,0.0732648850949165,286
680,1.5287067413330078,0.06569017609587412,0.03436708450317383,0.006261604394065752,9,13,5,25,1000,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 25, 'n_estimators': 1000}",0.4073277953492037,0.37832202154681904,0.3758717421297624,0.4962720194998853,0.27309491623771354,0.3861776989526768,0.07144749982250485,196
681,0.15316166877746581,0.02073439794127085,0.012502813339233398,0.0062514112367516314,9,13,5,50,100,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 100}",0.3974411006082399,0.36169649950524374,0.3840224527766418,0.499411541517949,0.26424399366183615,0.3813631176139821,0.0752391773613119,427
682,0.6722127437591553,0.03130771914899866,0.018745613098144532,0.006253267364225599,9,13,5,50,500,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 500}",0.39443589327040285,0.3624491630297628,0.3841925370240604,0.5034977732967149,0.26938774690224865,0.3827926227046379,0.07480879773973635,366
683,1.4255934715270997,0.0526737349323123,0.04062309265136719,0.012499409322895408,9,13,5,50,1000,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 1000}",0.3966385714002256,0.3646064905188733,0.38518475721429124,0.5034609038083862,0.2722248474789498,0.3844231140841452,0.07389308828147526,301
684,0.16567587852478027,0.007710605338582976,0.0031224727630615235,0.006244945526123047,9,13,10,5,100,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.40896576378636373,0.3794863815347087,0.37081440512381947,0.4991659201057873,0.2719426120405124,0.38607501651823833,0.07296031922584546,198
685,0.7690834045410156,0.07560744378504315,0.024992847442626955,0.007646013731199485,9,13,10,5,500,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 500}",0.40756264058085956,0.3761127687504827,0.37489321370657047,0.49427979582339887,0.2740387462057349,0.3853774330134093,0.07063138693080508,250
686,1.4947412490844727,0.05288864982508253,0.04374222755432129,0.01168926565929523,9,13,10,5,1000,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 1000}",0.40814863091039677,0.37912655286591646,0.3723926262171453,0.493594438737741,0.2763932995762568,0.38593110966149125,0.06973253909567947,206
687,0.15626320838928223,0.014027878238748653,0.006253814697265625,0.007659327478593709,9,13,10,10,100,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.40896576378636373,0.3794863815347087,0.37081440512381947,0.4991659201057873,0.2719426120405124,0.38607501651823833,0.07296031922584546,198
688,0.7844660758972168,0.037382263316071515,0.02498455047607422,0.007642050793121274,9,13,10,10,500,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 500}",0.40756264058085956,0.3761127687504827,0.37489321370657047,0.49427979582339887,0.2740387462057349,0.3853774330134093,0.07063138693080508,250
689,1.5225886821746826,0.035781459177455975,0.046878385543823245,0.00988091320815049,9,13,10,10,1000,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 1000}",0.40814863091039677,0.37912655286591646,0.3723926262171453,0.493594438737741,0.2763932995762568,0.38593110966149125,0.06973253909567947,206
690,0.17187948226928712,0.035622670048440205,0.0,0.0,9,13,10,25,100,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 25, 'n_estimators': 100}",0.40404337652691047,0.3786974687673601,0.37721881512174815,0.49526789137777905,0.27725774904627665,0.3864970601680149,0.0695975768131867,162
691,0.7565758228302002,0.06741651887700402,0.015622949600219727,4.8875227203631455e-06,9,13,10,25,500,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 25, 'n_estimators': 500}",0.402924404810183,0.3761463832654598,0.3774453634281728,0.49599134758314534,0.27379947590486897,0.385261394998366,0.07090985476143973,254
692,1.485673999786377,0.03929361247199391,0.03668580055236816,0.00991871844044035,9,13,10,25,1000,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 25, 'n_estimators': 1000}",0.4038502137397082,0.3782709401589086,0.37674730085348995,0.4954099229679473,0.2779280629364861,0.386441288131308,0.06944506042407102,166
693,0.14388089179992675,0.025243652087990832,0.0062504768371582035,0.007655239473822795,9,13,10,50,100,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 100}",0.3981549101731734,0.3587936637154797,0.3863716065188125,0.4998466733190625,0.27801765892313357,0.3842369025299323,0.07140556436799923,309
694,0.7035112857818604,0.06010867248234319,0.01874651908874512,0.006252101969370779,9,13,10,50,500,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 500}",0.39550235777942166,0.36120573797553157,0.382665622951726,0.5015194356008499,0.27604804546848594,0.383388239955203,0.07227203353606046,330
695,1.316103458404541,0.08099659731705139,0.03437209129333496,0.006255031723216405,9,13,10,50,1000,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 1000}",0.3968468908371976,0.3635781786584411,0.3826405250734366,0.501079353336783,0.27860790795775636,0.38455057117272295,0.07127060258323097,293
696,0.14378767013549804,0.020720969227125494,0.006246709823608398,0.007650626274617478,9,13,25,5,100,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 5, 'n_estimators': 100}",0.3922072303646962,0.35951941582949265,0.38212501272625843,0.498985332441336,0.2834122034021932,0.3832498389527953,0.06929197789344417,342
697,0.6230210781097412,0.03625899378828829,0.02117018699645996,0.00832941061983602,9,13,25,5,500,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 5, 'n_estimators': 500}",0.3897113538361995,0.3585451915106469,0.38016826906860446,0.4973515841525623,0.28295733468405393,0.38174674665041347,0.06888840989681955,411
698,1.2510187149047851,0.029860491259126296,0.03429279327392578,0.006084515494170495,9,13,25,5,1000,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 5, 'n_estimators': 1000}",0.3896742277300276,0.3614630552922098,0.38125239178203185,0.4951209437219435,0.28359394242171865,0.38222091218958626,0.06776588352983576,382
699,0.12186498641967773,0.01170143475297626,0.003122711181640625,0.006245422363281251,9,13,25,10,100,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 10, 'n_estimators': 100}",0.3922072303646962,0.35951941582949265,0.38212501272625843,0.498985332441336,0.2834122034021932,0.3832498389527953,0.06929197789344417,342
700,0.6347192287445068,0.04271082623606673,0.01563272476196289,1.9884509716077056e-05,9,13,25,10,500,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 10, 'n_estimators': 500}",0.3897113538361995,0.3585451915106469,0.38016826906860446,0.4973515841525623,0.28295733468405393,0.38174674665041347,0.06888840989681955,411
701,1.2568540573120117,0.03794181964092045,0.03749637603759766,0.007660247240735627,9,13,25,10,1000,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 10, 'n_estimators': 1000}",0.3896742277300276,0.3614630552922098,0.38125239178203185,0.4951209437219435,0.28359394242171865,0.38222091218958626,0.06776588352983576,382
702,0.12822446823120118,0.01529653535410884,0.006249809265136718,0.007654422380824881,9,13,25,25,100,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 25, 'n_estimators': 100}",0.3922072303646962,0.35951941582949265,0.38212501272625843,0.498985332441336,0.2834122034021932,0.3832498389527953,0.06929197789344417,342
703,0.6287038326263428,0.0424347337982149,0.018756914138793945,0.006255254752237084,9,13,25,25,500,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 25, 'n_estimators': 500}",0.3897113538361995,0.3585451915106469,0.38016826906860446,0.4973515841525623,0.28295733468405393,0.38174674665041347,0.06888840989681955,411
704,1.2070610046386718,0.09977263109481666,0.037598037719726564,0.007574576604482917,9,13,25,25,1000,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 25, 'n_estimators': 1000}",0.3896742277300276,0.3614630552922098,0.38125239178203185,0.4951209437219435,0.28359394242171865,0.38222091218958626,0.06776588352983576,382
705,0.11560702323913574,0.0159345946993355,0.006256532669067383,0.007662682346383027,9,13,25,50,100,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 50, 'n_estimators': 100}",0.3922072303646962,0.35951941582949265,0.38212501272625843,0.498985332441336,0.2834122034021932,0.3832498389527953,0.06929197789344417,342
706,0.6535270690917969,0.04899920228377615,0.01563253402709961,2.0360779147385968e-05,9,13,25,50,500,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 50, 'n_estimators': 500}",0.3897113538361995,0.3585451915106469,0.38016826906860446,0.4973515841525623,0.28295733468405393,0.38174674665041347,0.06888840989681955,411
707,1.2037319183349608,0.049191395373895885,0.037301826477050784,0.007826714315581474,9,13,25,50,1000,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 50, 'n_estimators': 1000}",0.3896742277300276,0.3614630552922098,0.38125239178203185,0.4951209437219435,0.28359394242171865,0.38222091218958626,0.06776588352983576,382
708,0.1218949794769287,0.018257061038263113,0.0,0.0,9,13,50,5,100,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 50, 'min_samples_split': 5, 'n_estimators': 100}",0.37624069197848364,0.34343142052112563,0.3659658292082837,0.4844182244977542,0.27203515950255,0.36841826514163944,0.06846494114650337,502
709,0.5202101230621338,0.03122759166418637,0.017411518096923827,0.003572922582718496,9,13,50,5,500,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 50, 'min_samples_split': 5, 'n_estimators': 500}",0.37886414752170805,0.3423376762070548,0.3660036730276658,0.4818708397816164,0.2692614742961944,0.36766756216684787,0.06855053890579554,603
710,1.0596614360809327,0.05476764907744584,0.03447122573852539,0.006445553924981071,9,13,50,5,1000,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 50, 'min_samples_split': 5, 'n_estimators': 1000}",0.3802968496452609,0.342668618709408,0.3676039870502571,0.48013670842447975,0.26937426923567787,0.36801608661301677,0.06796281787377804,527
711,0.10959911346435547,0.02223578774907565,0.006246137619018555,0.007649926138774961,9,13,50,10,100,"{'max_depth': 9, 'max_features': 13, 'min_samples_leaf': 50, 'min_samples_split': 10, 'n_estimators': 100}",0.37624069197848364,0.34343142052112563,0.3659658292082837,0.4844182244977542,0.27203515950255,0.36841826514163944,0.06846494114650337,502
